frame,time_sec,ball_visible,ball_x,ball_y,ball_owner_id,ball_owner_role,ball_owner_team,team_ball_control,team1_players_on_pitch,team2_players_on_pitch
0,0.0,1,1016.0,288.0,19,player,2,2,10,10
1,0.016666666666666666,1,1016.0,288.0,19,player,2,2,10,10
2,0.03333333333333333,1,1016.0,288.0,19,player,2,2,10,10
3,0.05,1,1016.0,288.0,19,player,2,2,10,10
4,0.06666666666666667,1,1016.0,288.0,19,player,2,2,10,10
5,0.08333333333333333,1,1016.0,288.0,19,player,2,2,10,10
6,0.1,1,1016.0,288.0,19,player,2,2,10,10
7,0.11666666666666667,1,1016.0,288.0,19,player,2,2,10,10
8,0.13333333333333333,1,1016.0,288.0,19,player,2,2,10,10
9,0.15,1,1016.0,288.0,19,player,2,2,10,10
10,0.16666666666666666,1,1016.0,288.0,19,player,2,2,10,10
11,0.18333333333333332,1,1016.0,288.0,19,player,2,2,10,10
12,0.2,1,1016.0,288.0,19,player,2,2,10,10
13,0.21666666666666667,1,1016.0,288.0,19,player,2,2,10,10
14,0.23333333333333334,1,1016.0,288.0,19,player,2,2,10,10
15,0.25,1,1016.0,288.0,19,player,2,2,10,10
16,0.26666666666666666,1,1016.0,288.0,19,player,2,2,10,10
17,0.2833333333333333,1,1016.0,288.0,19,player,2,2,10,10
18,0.3,1,1016.0,288.0,19,player,2,2,10,10
19,0.31666666666666665,1,1016.0,288.0,19,player,2,2,10,10
20,0.3333333333333333,1,1016.0,288.0,19,player,2,2,10,10
21,0.35,1,1016.0,288.0,19,player,2,2,10,10
22,0.36666666666666664,1,1016.0,288.0,19,player,2,2,10,10
23,0.38333333333333336,1,1016.0,287.0,19,player,2,2,10,10
24,0.4,1,1016.0,287.0,19,player,2,2,10,10
25,0.4166666666666667,1,1016.0,287.0,19,player,2,2,10,10
26,0.43333333333333335,1,1016.0,287.0,19,player,2,2,10,10
27,0.45,1,1016.0,287.0,19,player,2,2,10,10
28,0.4666666666666667,1,1016.0,287.0,19,player,2,2,10,10
29,0.48333333333333334,1,1015.0,287.0,19,player,2,2,10,10
30,0.5,1,1015.0,287.0,19,player,2,2,10,10
31,0.5166666666666667,1,1016.0,287.0,19,player,2,2,10,10
32,0.5333333333333333,1,1015.0,287.0,19,player,2,2,10,10
33,0.55,1,1015.0,287.0,19,player,2,2,10,10
34,0.5666666666666667,1,1015.0,287.0,19,player,2,2,10,10
35,0.5833333333333334,1,1015.0,287.0,19,player,2,2,10,10
36,0.6,1,1016.0,287.0,19,player,2,2,10,10
37,0.6166666666666667,1,1016.0,287.0,19,player,2,2,10,10
38,0.6333333333333333,1,1016.0,287.0,19,player,2,2,10,10
39,0.65,1,1016.0,287.0,19,player,2,2,10,10
40,0.6666666666666666,1,1016.0,287.0,19,player,2,2,10,10
41,0.6833333333333333,1,1016.0,287.0,19,player,2,2,10,10
42,0.7,1,1016.0,287.0,19,player,2,2,10,10
43,0.7166666666666667,1,1016.0,287.0,19,player,2,2,10,10
44,0.7333333333333333,1,1016.0,287.0,19,player,2,2,10,10
45,0.75,1,1016.0,287.0,19,player,2,2,10,10
46,0.7666666666666667,1,1016.0,287.0,19,player,2,2,10,10
47,0.7833333333333333,1,1016.0,287.0,19,player,2,2,10,10
48,0.8,1,1016.0,287.0,19,player,2,2,10,10
49,0.8166666666666667,1,1016.0,287.0,19,player,2,2,10,10
50,0.8333333333333334,1,1016.0,287.0,19,player,2,2,10,10
51,0.85,1,1016.0,287.0,19,player,2,2,10,10
52,0.8666666666666667,1,1016.0,287.0,19,player,2,2,10,10
53,0.8833333333333333,1,1016.0,287.0,19,player,2,2,10,10
54,0.9,1,1016.0,287.0,19,player,2,2,10,10
55,0.9166666666666666,1,1016.0,287.0,19,player,2,2,10,10
56,0.9333333333333333,1,1016.0,287.0,19,player,2,2,10,10
57,0.95,1,1016.0,287.0,19,player,2,2,10,10
58,0.9666666666666667,1,1016.0,287.0,19,player,2,2,10,10
59,0.9833333333333333,1,1016.0,287.0,19,player,2,2,10,10
60,1.0,1,1016.0,287.0,19,player,2,2,10,10
61,1.0166666666666666,1,1016.0,287.0,19,player,2,2,10,10
62,1.0333333333333334,1,1015.0,287.0,19,player,2,2,10,10
63,1.05,1,1015.0,287.0,19,player,2,2,10,10
64,1.0666666666666667,1,1015.0,287.0,19,player,2,2,10,10
65,1.0833333333333333,1,1015.0,287.0,19,player,2,2,10,10
66,1.1,1,1015.0,287.0,19,player,2,2,10,10
67,1.1166666666666667,1,1015.0,287.0,19,player,2,2,10,10
68,1.1333333333333333,1,1015.0,287.0,19,player,2,2,10,10
69,1.15,1,1015.0,287.0,19,player,2,2,10,10
70,1.1666666666666667,1,1015.0,287.0,19,player,2,2,10,10
71,1.1833333333333333,1,1016.0,287.0,19,player,2,2,10,10
72,1.2,1,1016.0,287.0,19,player,2,2,10,10
73,1.2166666666666666,1,1016.0,287.0,19,player,2,2,10,10
74,1.2333333333333334,1,1016.0,287.0,19,player,2,2,10,10
75,1.25,1,1016.0,287.0,19,player,2,2,10,10
76,1.2666666666666666,1,1016.0,287.0,19,player,2,2,10,10
77,1.2833333333333334,1,1016.0,287.0,19,player,2,2,10,10
78,1.3,1,1015.0,287.0,19,player,2,2,10,10
79,1.3166666666666667,1,1015.0,287.0,19,player,2,2,10,10
80,1.3333333333333333,1,1015.0,287.0,19,player,2,2,10,10
81,1.35,1,1015.0,287.0,19,player,2,2,10,10
82,1.3666666666666667,1,1015.0,287.0,19,player,2,2,10,10
83,1.3833333333333333,1,1015.0,287.0,19,player,2,2,10,10
84,1.4,1,1015.0,287.0,19,player,2,2,10,10
85,1.4166666666666667,1,1016.0,287.0,19,player,2,2,10,10
86,1.4333333333333333,1,1016.0,287.0,19,player,2,2,10,10
87,1.45,1,1016.0,287.0,19,player,2,2,10,10
88,1.4666666666666666,1,1016.0,287.0,19,player,2,2,10,10
89,1.4833333333333334,1,1016.0,287.0,19,player,2,2,10,10
90,1.5,1,1016.0,287.0,19,player,2,2,10,10
91,1.5166666666666666,1,1016.0,287.0,19,player,2,2,10,10
92,1.5333333333333334,1,1016.0,287.0,19,player,2,2,10,10
93,1.55,1,1016.0,287.0,19,player,2,2,10,10
94,1.5666666666666667,1,1016.0,287.0,19,player,2,2,10,10
95,1.5833333333333333,1,1016.0,287.0,19,player,2,2,10,10
96,1.6,1,1016.0,287.0,19,player,2,2,10,10
97,1.6166666666666667,1,1016.0,287.0,19,player,2,2,10,10
98,1.6333333333333333,1,1016.0,287.0,19,player,2,2,10,10
99,1.65,1,1016.0,287.0,19,player,2,2,10,10
100,1.6666666666666667,1,1016.0,287.0,19,player,2,2,10,10
101,1.6833333333333333,1,1016.0,287.0,19,player,2,2,10,10
102,1.7,1,1016.0,287.0,19,player,2,2,10,10
103,1.7166666666666666,1,1016.0,287.0,19,player,2,2,10,10
104,1.7333333333333334,1,1016.0,287.0,19,player,2,2,10,10
105,1.75,1,1016.0,287.0,19,player,2,2,10,10
106,1.7666666666666666,1,1016.0,287.0,19,player,2,2,10,10
107,1.7833333333333334,1,1016.0,287.0,19,player,2,2,10,10
108,1.8,1,1016.0,287.0,19,player,2,2,10,10
109,1.8166666666666667,1,1016.0,287.0,19,player,2,2,10,10
110,1.8333333333333333,1,1015.0,288.0,19,player,2,2,10,10
111,1.85,1,1015.0,288.0,19,player,2,2,10,10
112,1.8666666666666667,1,1015.0,287.0,19,player,2,2,10,10
113,1.8833333333333333,1,1015.0,287.0,19,player,2,2,10,10
114,1.9,1,1015.0,287.0,19,player,2,2,10,10
115,1.9166666666666667,1,1015.0,287.0,19,player,2,2,10,10
116,1.9333333333333333,1,1015.0,287.0,19,player,2,2,10,10
117,1.95,1,1015.0,287.0,19,player,2,2,10,10
118,1.9666666666666666,1,1015.0,287.0,19,player,2,2,10,10
119,1.9833333333333334,1,1015.0,287.0,19,player,2,2,10,10
120,2.0,1,1015.0,287.0,19,player,2,2,10,10
121,2.0166666666666666,1,1015.0,287.0,19,player,2,2,10,10
122,2.033333333333333,1,1015.0,287.0,19,player,2,2,10,10
123,2.05,1,1015.0,287.0,19,player,2,2,10,10
124,2.066666666666667,1,1015.0,287.0,19,player,2,2,10,10
125,2.0833333333333335,1,1015.0,287.0,19,player,2,2,10,10
126,2.1,1,1015.0,287.0,19,player,2,2,10,10
127,2.1166666666666667,1,1015.0,287.0,19,player,2,2,10,10
128,2.1333333333333333,1,1015.0,287.0,19,player,2,2,10,10
129,2.15,1,1015.0,287.0,19,player,2,2,10,10
130,2.1666666666666665,1,1015.0,287.0,19,player,2,2,10,10
131,2.183333333333333,1,1015.0,287.0,19,player,2,2,10,10
132,2.2,1,1015.0,287.0,19,player,2,2,10,10
133,2.216666666666667,1,1016.0,287.0,19,player,2,2,10,10
134,2.2333333333333334,1,1015.0,287.0,19,player,2,2,10,10
135,2.25,1,1016.0,287.0,19,player,2,2,10,10
136,2.2666666666666666,1,1016.0,287.0,19,player,2,2,10,10
137,2.283333333333333,1,1016.0,287.0,19,player,2,2,10,10
138,2.3,1,1016.0,287.0,19,player,2,2,10,10
139,2.316666666666667,1,1016.0,288.0,19,player,2,2,10,10
140,2.3333333333333335,1,1016.0,288.0,19,player,2,2,10,10
141,2.35,1,1016.0,288.0,19,player,2,2,10,10
142,2.3666666666666667,1,1016.0,287.0,19,player,2,2,10,10
143,2.3833333333333333,1,1015.0,287.0,19,player,2,2,10,10
144,2.4,1,1016.0,288.0,19,player,2,2,10,10
145,2.4166666666666665,1,1016.0,288.0,19,player,2,2,10,10
146,2.433333333333333,1,1016.0,287.0,19,player,2,2,10,10
147,2.45,1,1016.0,287.0,19,player,2,2,10,10
148,2.466666666666667,1,1016.0,287.0,19,player,2,2,10,10
149,2.4833333333333334,1,1016.0,287.0,19,player,2,2,10,10
150,2.5,1,1016.0,287.0,19,player,2,2,10,10
151,2.5166666666666666,1,1016.0,287.0,19,player,2,2,10,10
152,2.533333333333333,1,1016.0,288.0,19,player,2,2,10,10
153,2.55,1,1016.0,287.0,19,player,2,2,10,10
154,2.566666666666667,1,1016.0,288.0,19,player,2,2,10,10
155,2.5833333333333335,1,1016.0,287.0,19,player,2,2,10,10
156,2.6,1,1016.0,288.0,19,player,2,2,10,10
157,2.6166666666666667,1,1016.0,288.0,19,player,2,2,10,10
158,2.6333333333333333,1,1016.0,287.0,19,player,2,2,10,10
159,2.65,1,1016.0,287.0,19,player,2,2,10,10
160,2.6666666666666665,1,1016.0,287.0,19,player,2,2,10,10
161,2.683333333333333,1,1016.0,287.0,19,player,2,2,10,10
162,2.7,1,1016.0,287.0,19,player,2,2,10,10
163,2.716666666666667,1,1015.0,287.0,19,player,2,2,10,10
164,2.7333333333333334,1,1016.0,287.0,19,player,2,2,10,10
165,2.75,1,1016.0,287.0,19,player,2,2,10,10
166,2.7666666666666666,1,1016.0,287.0,19,player,2,2,10,10
167,2.783333333333333,1,1015.0,287.0,19,player,2,2,10,10
168,2.8,1,1015.0,287.0,19,player,2,2,10,10
169,2.816666666666667,1,1015.0,287.0,19,player,2,2,10,10
170,2.8333333333333335,1,1015.0,287.0,19,player,2,2,10,10
171,2.85,1,1015.0,287.0,19,player,2,2,10,10
172,2.8666666666666667,1,1015.0,287.0,19,player,2,2,10,10
173,2.8833333333333333,1,1015.0,287.0,19,player,2,2,10,10
174,2.9,1,1016.0,287.0,19,player,2,2,10,10
175,2.9166666666666665,1,1016.0,288.0,19,player,2,2,10,10
176,2.933333333333333,1,1016.0,287.0,19,player,2,2,10,10
177,2.95,1,1016.0,288.0,19,player,2,2,10,10
178,2.966666666666667,1,1016.0,287.0,19,player,2,2,10,10
179,2.9833333333333334,1,1016.0,287.0,19,player,2,2,10,10
180,3.0,1,1016.0,287.0,19,player,2,2,10,10
181,3.0166666666666666,1,1016.0,287.0,19,player,2,2,10,10
182,3.033333333333333,1,1016.0,287.0,19,player,2,2,10,10
183,3.05,1,1016.0,287.0,19,player,2,2,10,10
184,3.066666666666667,1,1016.0,287.0,19,player,2,2,10,10
185,3.0833333333333335,1,1016.0,287.0,19,player,2,2,10,10
186,3.1,1,1016.0,287.0,19,player,2,2,10,10
187,3.1166666666666667,1,1016.0,287.0,19,player,2,2,10,10
188,3.1333333333333333,1,1016.0,287.0,19,player,2,2,10,10
189,3.15,1,1016.0,287.0,19,player,2,2,10,10
190,3.1666666666666665,1,1016.0,287.0,19,player,2,2,10,10
191,3.183333333333333,1,1015.0,287.0,19,player,2,2,10,10
192,3.2,1,1015.0,287.0,19,player,2,2,10,10
193,3.216666666666667,1,1015.0,287.0,19,player,2,2,10,10
194,3.2333333333333334,1,1014.0,287.0,19,player,2,2,10,10
195,3.25,1,1014.0,287.0,19,player,2,2,10,10
196,3.2666666666666666,1,1014.0,287.0,19,player,2,2,10,10
197,3.283333333333333,1,1013.0,286.0,19,player,2,2,10,10
198,3.3,1,1013.0,286.0,19,player,2,2,10,10
199,3.316666666666667,1,1013.0,286.0,19,player,2,2,10,10
200,3.3333333333333335,1,1012.0,286.0,19,player,2,2,10,10
201,3.35,1,1012.0,286.0,19,player,2,2,10,10
202,3.3666666666666667,1,1012.0,286.0,19,player,2,2,10,10
203,3.3833333333333333,1,1011.0,286.0,19,player,2,2,10,10
204,3.4,1,1011.0,286.0,19,player,2,2,10,10
205,3.4166666666666665,1,1011.0,286.0,19,player,2,2,10,10
206,3.433333333333333,1,1010.0,286.0,19,player,2,2,10,10
207,3.45,1,1010.0,286.0,19,player,2,2,10,10
208,3.466666666666667,1,1009.0,286.0,19,player,2,2,10,10
209,3.4833333333333334,1,1009.0,285.0,19,player,2,2,10,10
210,3.5,1,1009.0,285.0,19,player,2,2,10,10
211,3.5166666666666666,1,1008.0,285.0,19,player,2,2,10,10
212,3.533333333333333,1,1008.0,285.0,19,player,2,2,10,10
213,3.55,1,1008.0,285.0,19,player,2,2,10,10
214,3.566666666666667,1,1007.0,285.0,19,player,2,2,10,10
215,3.5833333333333335,1,1007.0,285.0,19,player,2,2,10,10
216,3.6,1,1007.0,285.0,19,player,2,2,10,10
217,3.6166666666666667,1,1006.0,285.0,19,player,2,2,10,10
218,3.6333333333333333,1,1006.0,285.0,19,player,2,2,10,10
219,3.65,1,1006.0,285.0,19,player,2,2,10,10
220,3.6666666666666665,1,1005.0,285.0,19,player,2,2,10,10
221,3.683333333333333,1,1005.0,285.0,19,player,2,2,10,10
222,3.7,1,1005.0,284.0,19,player,2,2,10,10
223,3.716666666666667,1,1005.0,284.0,19,player,2,2,10,10
224,3.7333333333333334,1,1000.0,284.0,19,player,2,2,10,10
225,3.75,1,996.0,283.0,19,player,2,2,10,10
226,3.7666666666666666,1,992.0,282.0,19,player,2,2,10,10
227,3.783333333333333,1,992.0,282.0,19,player,2,2,10,10
228,3.8,1,988.0,281.0,19,player,2,2,10,10
229,3.816666666666667,1,985.0,280.0,19,player,2,2,10,10
230,3.8333333333333335,1,981.0,280.0,-1,none,0,0,10,10
231,3.85,1,977.0,279.0,-1,none,0,0,10,10
232,3.8666666666666667,1,974.0,278.0,-1,none,0,0,10,10
233,3.8833333333333333,1,970.0,277.0,-1,none,0,0,10,10
234,3.9,1,966.0,276.0,-1,none,0,0,10,9
235,3.9166666666666665,1,966.0,276.0,-1,none,0,0,10,10
236,3.933333333333333,1,963.0,276.0,-1,none,0,0,10,9
237,3.95,1,959.0,275.0,-1,none,0,0,10,9
238,3.966666666666667,1,955.0,274.0,-1,none,0,0,10,9
239,3.9833333333333334,1,955.0,274.0,-1,none,0,0,10,9
240,4.0,1,952.0,273.0,-1,none,0,0,10,9
241,4.016666666666667,1,948.0,273.0,-1,none,0,0,10,10
242,4.033333333333333,1,945.0,272.0,-1,none,0,0,10,10
243,4.05,1,942.0,271.0,-1,none,0,0,10,10
244,4.066666666666666,1,939.0,271.0,-1,none,0,0,10,10
245,4.083333333333333,1,936.0,270.0,-1,none,0,0,10,10
246,4.1,1,933.0,269.0,-1,none,0,0,10,10
247,4.116666666666666,1,933.0,269.0,-1,none,0,0,10,10
248,4.133333333333334,1,928.0,268.0,-1,none,0,0,10,10
249,4.15,1,928.0,268.0,-1,none,0,0,10,10
250,4.166666666666667,1,925.0,267.0,-1,none,0,0,10,10
251,4.183333333333334,1,922.0,267.0,-1,none,0,0,10,10
252,4.2,1,919.0,266.0,-1,none,0,0,10,10
253,4.216666666666667,1,916.0,265.0,-1,none,0,0,10,10
254,4.233333333333333,1,914.0,265.0,-1,none,0,0,10,9
255,4.25,1,913.0,265.0,-1,none,0,0,10,10
256,4.266666666666667,1,910.0,264.0,-1,none,0,0,10,10
257,4.283333333333333,1,907.0,264.0,-1,none,0,0,10,10
258,4.3,1,904.0,263.0,-1,none,0,0,10,10
259,4.316666666666666,1,904.0,263.0,-1,none,0,0,10,10
260,4.333333333333333,1,902.0,263.0,-1,none,0,0,10,10
261,4.35,1,900.0,263.0,-1,none,0,0,10,10
262,4.366666666666666,1,898.0,262.0,-1,none,0,0,10,10
263,4.383333333333334,1,896.0,262.0,-1,none,0,0,10,10
264,4.4,1,894.0,262.0,-1,none,0,0,10,10
265,4.416666666666667,1,892.0,261.0,-1,none,0,0,10,10
266,4.433333333333334,1,890.0,261.0,-1,none,0,0,10,10
267,4.45,1,888.0,261.0,-1,none,0,0,10,10
268,4.466666666666667,1,886.0,260.0,-1,none,0,0,10,10
269,4.483333333333333,1,884.0,260.0,-1,none,0,0,10,10
270,4.5,1,882.0,259.0,-1,none,0,0,10,10
271,4.516666666666667,1,880.0,259.0,-1,none,0,0,10,10
272,4.533333333333333,1,878.0,259.0,-1,none,0,0,10,10
273,4.55,1,876.0,258.0,-1,none,0,0,10,10
274,4.566666666666666,1,874.0,258.0,-1,none,0,0,10,10
275,4.583333333333333,1,872.0,258.0,-1,none,0,0,10,10
276,4.6,1,871.0,257.0,-1,none,0,0,10,10
277,4.616666666666666,1,869.0,257.0,10,player,2,2,10,10
278,4.633333333333334,1,867.0,257.0,10,player,2,2,9,10
279,4.65,1,866.0,257.0,10,player,2,2,9,10
280,4.666666666666667,1,863.0,256.0,10,player,2,2,10,10
281,4.683333333333334,1,863.0,256.0,10,player,2,2,10,10
282,4.7,1,861.0,256.0,10,player,2,2,10,10
283,4.716666666666667,1,859.0,255.0,10,player,2,2,10,10
284,4.733333333333333,1,857.0,255.0,10,player,2,2,10,10
285,4.75,1,857.0,255.0,10,player,2,2,10,10
286,4.766666666666667,1,854.0,255.0,10,player,2,2,10,10
287,4.783333333333333,1,854.0,255.0,10,player,2,2,10,10
288,4.8,1,852.0,254.0,10,player,2,2,10,10
289,4.816666666666666,1,850.0,254.0,10,player,2,2,10,10
290,4.833333333333333,1,849.0,254.0,10,player,2,2,10,10
291,4.85,1,847.0,253.0,10,player,2,2,10,10
292,4.866666666666666,1,846.0,253.0,10,player,2,2,10,10
293,4.883333333333334,1,846.0,253.0,10,player,2,2,10,10
294,4.9,1,843.0,253.0,10,player,2,2,10,10
295,4.916666666666667,1,843.0,253.0,10,player,2,2,10,10
296,4.933333333333334,1,842.0,252.0,10,player,2,2,10,10
297,4.95,1,840.0,252.0,10,player,2,2,10,10
298,4.966666666666667,1,839.0,252.0,10,player,2,2,10,10
299,4.983333333333333,1,838.0,252.0,10,player,2,2,10,10
300,5.0,1,836.0,251.0,10,player,2,2,10,10
301,5.016666666666667,1,835.0,251.0,10,player,2,2,10,10
302,5.033333333333333,1,833.0,251.0,10,player,2,2,10,10
303,5.05,1,832.0,251.0,10,player,2,2,10,10
304,5.066666666666666,1,831.0,250.0,10,player,2,2,10,10
305,5.083333333333333,1,831.0,251.0,10,player,2,2,10,10
306,5.1,1,829.0,250.0,10,player,2,2,10,10
307,5.116666666666666,1,829.0,250.0,10,player,2,2,10,10
308,5.133333333333334,1,828.0,250.0,10,player,2,2,10,10
309,5.15,1,827.0,250.0,10,player,2,2,10,10
310,5.166666666666667,1,827.0,251.0,10,player,2,2,10,10
311,5.183333333333334,1,826.0,251.0,10,player,2,2,10,10
312,5.2,1,825.0,251.0,10,player,2,2,10,10
313,5.216666666666667,1,824.0,251.0,10,player,2,2,10,10
314,5.233333333333333,1,823.0,251.0,10,player,2,2,10,10
315,5.25,1,822.0,251.0,10,player,2,2,10,10
316,5.266666666666667,1,821.0,251.0,10,player,2,2,10,10
317,5.283333333333333,1,820.0,251.0,10,player,2,2,10,10
318,5.3,1,819.0,251.0,10,player,2,2,10,10
319,5.316666666666666,1,818.0,251.0,10,player,2,2,10,10
320,5.333333333333333,1,817.0,252.0,10,player,2,2,10,10
321,5.35,1,816.0,252.0,10,player,2,2,10,10
322,5.366666666666666,1,815.0,252.0,10,player,2,2,10,10
323,5.383333333333334,1,815.0,252.0,10,player,2,2,10,10
324,5.4,1,814.0,252.0,10,player,2,2,10,10
325,5.416666666666667,1,813.0,252.0,10,player,2,2,10,10
326,5.433333333333334,1,812.0,252.0,10,player,2,2,10,10
327,5.45,1,811.0,252.0,10,player,2,2,10,10
328,5.466666666666667,1,810.0,252.0,10,player,2,2,10,10
329,5.483333333333333,1,809.0,252.0,10,player,2,2,10,10
330,5.5,1,808.0,253.0,10,player,2,2,10,10
331,5.516666666666667,1,808.0,253.0,10,player,2,2,10,10
332,5.533333333333333,1,806.0,253.0,10,player,2,2,10,10
333,5.55,1,806.0,253.0,10,player,2,2,10,10
334,5.566666666666666,1,805.0,254.0,10,player,2,2,10,10
335,5.583333333333333,1,805.0,254.0,10,player,2,2,10,10
336,5.6,1,804.0,254.0,10,player,2,2,10,10
337,5.616666666666666,1,804.0,255.0,10,player,2,2,10,10
338,5.633333333333334,1,803.0,255.0,10,player,2,2,10,10
339,5.65,1,803.0,255.0,10,player,2,2,10,10
340,5.666666666666667,1,803.0,255.0,10,player,2,2,10,10
341,5.683333333333334,1,803.0,255.0,10,player,2,2,10,10
342,5.7,1,802.0,255.0,10,player,2,2,10,10
343,5.716666666666667,1,801.0,256.0,10,player,2,2,10,10
344,5.733333333333333,1,800.0,256.0,10,player,2,2,10,10
345,5.75,1,799.0,256.0,10,player,2,2,10,10
346,5.766666666666667,1,798.0,256.0,10,player,2,2,10,10
347,5.783333333333333,1,797.0,257.0,10,player,2,2,10,10
348,5.8,1,796.0,257.0,10,player,2,2,10,10
349,5.816666666666666,1,796.0,257.0,10,player,2,2,10,10
350,5.833333333333333,1,805.0,261.0,10,player,2,2,10,10
351,5.85,1,813.0,264.0,10,player,2,2,10,10
352,5.866666666666666,1,822.0,268.0,10,player,2,2,10,10
353,5.883333333333334,1,831.0,272.0,-1,none,0,0,10,10
354,5.9,1,840.0,275.0,22,player,1,2,10,10
355,5.916666666666667,1,848.0,279.0,22,player,1,2,10,10
356,5.933333333333334,1,857.0,283.0,22,player,1,2,10,10
357,5.95,1,866.0,287.0,22,player,1,2,10,10
358,5.966666666666667,1,875.0,290.0,22,player,1,1,10,10
359,5.983333333333333,1,883.0,294.0,22,player,1,1,10,10
360,6.0,1,892.0,298.0,22,player,1,1,10,10
361,6.016666666666667,1,901.0,301.0,22,player,1,1,10,10
362,6.033333333333333,1,910.0,305.0,22,player,1,1,10,10
363,6.05,1,918.0,309.0,-1,none,0,0,10,10
364,6.066666666666666,1,927.0,313.0,-1,none,0,0,10,10
365,6.083333333333333,1,936.0,316.0,-1,none,0,0,10,10
366,6.1,1,945.0,320.0,-1,none,0,0,10,10
367,6.116666666666666,1,953.0,324.0,-1,none,0,0,10,10
368,6.133333333333334,1,962.0,328.0,-1,none,0,0,10,10
369,6.15,1,971.0,331.0,-1,none,0,0,10,10
370,6.166666666666667,0,,,-1,none,0,0,10,10
371,6.183333333333334,0,,,-1,none,0,0,10,10
372,6.2,0,,,-1,none,0,0,10,10
373,6.216666666666667,0,,,-1,none,0,0,10,10
374,6.233333333333333,0,,,-1,none,0,0,10,10
375,6.25,0,,,-1,none,0,0,10,10
376,6.266666666666667,0,,,-1,none,0,0,10,10
377,6.283333333333333,0,,,-1,none,0,0,10,10
378,6.3,0,,,-1,none,0,0,10,10
379,6.316666666666666,0,,,-1,none,0,0,10,10
380,6.333333333333333,0,,,-1,none,0,0,10,10
381,6.35,0,,,-1,none,0,0,10,10
382,6.366666666666666,0,,,-1,none,0,0,10,10
383,6.383333333333334,0,,,-1,none,0,0,10,10
384,6.4,0,,,-1,none,0,0,10,10
385,6.416666666666667,0,,,-1,none,0,0,10,10
386,6.433333333333334,0,,,-1,none,0,0,10,10
387,6.45,0,,,-1,none,0,0,10,10
388,6.466666666666667,0,,,-1,none,0,0,10,10
389,6.483333333333333,0,,,-1,none,0,0,10,10
390,6.5,0,,,-1,none,0,0,10,10
391,6.516666666666667,0,,,-1,none,0,0,10,10
392,6.533333333333333,0,,,-1,none,0,0,10,10
393,6.55,0,,,-1,none,0,0,10,10
394,6.566666666666666,0,,,-1,none,0,0,10,10
395,6.583333333333333,0,,,-1,none,0,0,10,10
396,6.6,0,,,-1,none,0,0,10,9
397,6.616666666666666,0,,,-1,none,0,0,10,9
398,6.633333333333334,0,,,-1,none,0,0,10,9
399,6.65,0,,,-1,none,0,0,10,9
400,6.666666666666667,0,,,-1,none,0,0,10,9
401,6.683333333333334,0,,,-1,none,0,0,10,9
402,6.7,0,,,-1,none,0,0,10,10
403,6.716666666666667,0,,,-1,none,0,0,10,10
404,6.733333333333333,0,,,-1,none,0,0,10,10
405,6.75,0,,,-1,none,0,0,10,10
406,6.766666666666667,0,,,-1,none,0,0,10,10
407,6.783333333333333,0,,,-1,none,0,0,10,10
408,6.8,0,,,-1,none,0,0,10,10
409,6.816666666666666,0,,,-1,none,0,0,10,10
410,6.833333333333333,0,,,-1,none,0,0,10,10
411,6.85,0,,,-1,none,0,0,10,10
412,6.866666666666666,0,,,-1,none,0,0,10,10
413,6.883333333333334,0,,,-1,none,0,0,10,10
414,6.9,0,,,-1,none,0,0,10,10
415,6.916666666666667,0,,,-1,none,0,0,10,10
416,6.933333333333334,0,,,-1,none,0,0,10,10
417,6.95,0,,,-1,none,0,0,11,10
418,6.966666666666667,0,,,-1,none,0,0,10,10
419,6.983333333333333,0,,,-1,none,0,0,10,10
420,7.0,0,,,-1,none,0,0,10,10
421,7.016666666666667,0,,,-1,none,0,0,10,10
422,7.033333333333333,0,,,-1,none,0,0,10,10
423,7.05,0,,,-1,none,0,0,10,10
424,7.066666666666666,0,,,-1,none,0,0,10,10
425,7.083333333333333,0,,,-1,none,0,0,10,10
426,7.1,0,,,-1,none,0,0,10,10
427,7.116666666666666,0,,,-1,none,0,0,10,11
428,7.133333333333334,0,,,-1,none,0,0,10,10
429,7.15,0,,,-1,none,0,0,11,10
430,7.166666666666667,0,,,-1,none,0,0,10,10
431,7.183333333333334,0,,,-1,none,0,0,10,10
432,7.2,0,,,-1,none,0,0,10,10
433,7.216666666666667,0,,,-1,none,0,0,10,10
434,7.233333333333333,1,1539.0,573.0,-1,none,0,0,10,10
435,7.25,1,1548.0,577.0,-1,none,0,0,10,10
436,7.266666666666667,1,1557.0,580.0,-1,none,0,0,10,10
437,7.283333333333333,1,1566.0,584.0,-1,none,0,0,10,10
438,7.3,1,1574.0,588.0,-1,none,0,0,10,10
439,7.316666666666666,1,1583.0,592.0,-1,none,0,0,10,10
440,7.333333333333333,1,1592.0,595.0,-1,none,0,0,10,10
441,7.35,1,1601.0,599.0,-1,none,0,0,10,10
442,7.366666666666666,1,1609.0,603.0,-1,none,0,0,10,10
443,7.383333333333334,1,1618.0,606.0,-1,none,0,0,10,10
444,7.4,1,1627.0,610.0,3,player,1,1,10,10
445,7.416666666666667,1,1636.0,614.0,3,player,1,1,10,10
446,7.433333333333334,1,1644.0,618.0,3,player,1,1,10,10
447,7.45,1,1653.0,621.0,3,player,1,1,10,10
448,7.466666666666667,1,1662.0,625.0,3,player,1,1,10,10
449,7.483333333333333,1,1671.0,629.0,3,player,1,1,10,10
